STATION,DATE,DPNP,TPCP
48351,200510,-1.17,0.51
48351,200511,-1.83,2.39
48351,200512,10.76,15.22
48351,200601,-1.14,5.38
48351,200602,-1.99,4.11
48351,200603,3.37,8.01
48351,200604,3.88,5.43
48351,200605,0.04,0.83
48351,200606,-0.18,0
48351,200607,-0.05,0
48351,200608,-0.12,0
48351,200609,-0.33,0
48351,200610,-1.13,0.55
48351,200611,-0.02,4.2
48351,200612,0.14,4.6
48351,200701,-6.05,0.47
48351,200702,-0.17,5.93
48351,200703,-4.61,0.03
48351,200704,0.5,2.05
48351,200705,-0.42,0.37
48351,200706,-0.18,0
48351,200707,-0.02,0.03
48351,200708,-0.12,0
48351,200709,-0.18,0.15
48351,200710,0.35,2.03
48351,200711,-9999,0.65
48351,200712,-9999,4.24
48351,200801,-9999,11.01
48351,200802,-2.28,3.82
48351,200803,-4.43,0.21
48351,200804,-1.4,0.15
48351,200805,-0.58,0.21
48351,200806,-0.18,0
48351,200807,-0.05,0
48351,200808,-0.12,0
48351,200809,-0.33,0
48351,200810,-1.11,0.57
48351,200811,-9999,2.66
48351,200812,-9999,1.57
48351,200901,-6,0.52
48351,200902,2.66,8.76
48351,200903,-2.34,2.3
48351,200904,-1.07,0.48
48351,200905,0.89,1.68
48351,200906,-0.07,0.11
48351,200907,-0.05,0
48351,200908,-0.12,0
48351,200909,-0.18,0.15
48351,200910,1.08,2.76
48351,200911,-3.77,0.45
48351,200912,-9999,2.4
48351,201001,-9999,8.44
48351,201002,-9999,3.97
48351,201003,-9999,2.3
48351,201004,-9999,1.85
48351,201005,-9999,2.23
48351,201006,-9999,0
48351,201007,-0.05,0
48351,201008,-0.12,0
48351,201009,-0.33,0
48351,201010,2.26,3.94
48351,201011,-9999,2.72
48351,201012,4.71,9.17
48351,201101,-9999,1.99
48351,201102,-9999,-9999
48351,201103,-9999,-9999
48351,201104,-9999,-9999
48351,201105,-9999,-9999
48351,201106,-9999,-9999
48351,201107,-0.05,0
48351,201108,-0.12,0
48351,201109,-0.33,0
48351,201110,-9999,-9999
48351,201111,-9999,-9999
48351,201112,-9999,-9999
48351,201201,-9999,-9999
48351,201202,-9999,-9999
48351,201203,-9999,-9999
48351,201205,-9999,-9999
48351,201206,-9999,-9999
48351,201207,-9999,0
48351,201208,-9999,0
48351,201209,-9999,0
48351,201210,-9999,1.4
48351,201211,-9999,5.17
48351,201212,-9999,6.72
48351,201301,-5.16,0.86
48351,201302,-5.55,0.4
48351,201303,-3.73,0.66
48351,201304,-0.81,0.97
48351,201305,-0.76,0.3
48351,201306,0.41,0.6
48351,201307,0,0
48351,201308,-0.09,0
48351,201309,0.19,0.43
48351,201310,-1.64,0
48351,201311,-2.93,0.93
48351,201312,-5.7,0.51
48351,201401,-5.96,0.06
48351,201402,2.95,8.9
48351,201403,-0.8,3.59
48351,201404,-0.73,1.05
48351,201405,-9999,0
48351,201406,-0.19,0
48351,201407,0,0
48351,201408,-0.06,0.03
48351,201409,0.16,0.4
48351,201410,-1.12,0.51
48351,201411,-1.23,2.63
48351,201412,7.29,13.5
48351,201501,-6.02,0
48351,201502,-4.05,1.89
48351,201503,-4.26,0.13
48351,201504,-0.82,0.96
48351,201505,-0.96,0.1
48351,201506,0.06,0.25
48351,201507,0.04,0.04
48351,201508,-0.09,0
48351,201509,-0.24,0
48351,201510,-1.64,0
48351,201511,-2.58,1.28
48353,200001,4.87,10.44
48353,200002,8.23,13.25
48353,200003,-2.32,2.95
48353,200005,1.76,2.54
48353,200006,0.33,0.54
48353,200007,-0.06,0
48353,200008,-0.08,0.09
48353,200009,0,0.6
48353,200010,2.4,4.24
48353,200011,-3.82,0.93
48353,200012,-3.73,0.82
48353,200101,1.27,6.84
48353,200102,-0.16,4.86
48353,200103,-1.87,3.4
48353,200104,0.69,3.42
48353,200105,-0.78,0
48353,200106,-0.19,0.02
48353,200107,-0.05,0.01
48353,200108,-0.17,0
48353,200109,-0.31,0.29
48353,200110,-1.01,0.83
48353,200111,0.39,5.14
48353,200112,5.48,10.03
48353,200201,-3.79,2.6
48353,200202,-2.76,3
48353,200203,-0.33,5.32
48353,200204,-1.71,0.78
48353,200205,-0.11,1.11
48353,200206,-0.26,0
48353,200207,-0.07,0
48353,200208,-0.14,0
48353,200209,-0.53,0.04
48353,200210,-1.84,0
48353,200211,2.59,6.42
48353,200212,5.6,9.86
48353,200301,-5.16,1.23
48353,200302,-3.55,2.21
48353,200303,-3.28,2.37
48353,200304,4.08,6.57
48353,200305,0.19,1.41
48353,200306,-0.26,0
48353,200307,0.04,0.11
48353,200308,1.51,1.65
48353,200309,-9999,0
48353,200310,-1.84,0
48353,200311,-1.57,2.26
48353,200312,4.83,9.09
48353,200401,-3.75,2.64
48353,200402,0.34,6.1
48353,200403,-4.4,1.25
48353,200404,-2.4,0.09
48353,200405,-0.87,0.35
48353,200406,-0.26,0
48353,200407,-0.07,0
48353,200408,-0.14,0
48353,200409,-0.26,0.31
48353,200410,3.63,5.47
48353,200411,-0.57,3.26
48353,200412,1.96,6.22
48353,200501,-9999,10.74
48353,200502,-0.13,5.63
48353,200503,2.54,8.19
48353,200504,-9999,1.5
48353,200505,2.4,3.62
48353,200506,0.16,0.42
48353,200507,-0.07,0
48353,200508,-0.14,0
48353,200509,0.55,1.12
48353,200510,-0.93,0.91
48353,200511,-2.53,1.3
48353,200512,7.7,11.96
48353,200601,0.84,7.23
48353,200602,-2.85,2.91
48353,200603,5.17,10.82
48353,200604,9.38,11.87
48353,200605,0.6,1.82
48353,200606,-0.26,0
48353,200607,-0.07,0
48353,200608,-0.14,0
48353,200609,-0.57,0
48353,200610,-1.24,0.6
48353,200611,-1.39,2.44
48353,200612,1.1,5.36
48353,200701,-4.53,1.86
48353,200702,4.02,9.78
48353,200703,-4.26,1.39
48353,200705,-0.44,0.78
48353,200706,-0.24,0.02
48353,200707,-0.05,0.02
48353,200708,-0.14,0
48353,200709,-0.36,0.21
48353,200710,-0.72,1.12
48353,200711,-3.03,0.8
48353,200712,-9999,6.27
48353,200801,2.92,9.31
48353,200802,-0.21,5.55
48353,200803,-5.25,0.4
48353,200804,-2.44,0.05
48353,200805,-0.8,0.42
48353,200807,-0.07,0
48353,200808,-0.14,0
48353,200809,-0.57,0
48353,200810,-1.22,0.62
48353,200811,0.56,4.39
48353,200812,0.17,4.43
48353,200901,-3.89,2.5
48353,200902,0.11,5.87
48353,200903,-0.69,4.96
48353,200904,-1.18,1.31
48353,200905,0.77,1.99
48353,200906,0.07,0.33
48353,200907,-0.07,0
48353,200908,-0.12,0.02
48353,200909,-0.41,0.16
48353,200910,1.04,2.88
48353,200911,-2.51,1.32
48353,200912,1.21,5.47
48353,201001,0.04,6.43
48353,201002,-0.61,5.15
48353,201003,-1.99,3.66
48353,201004,3.27,5.76
48353,201005,0.51,1.73
48353,201006,-0.15,0.11
48353,201007,-0.07,0
48353,201008,-0.14,0
48353,201009,-0.57,0
48353,201010,2.96,4.8
48353,201011,3.62,7.45
48353,201012,6.29,10.55
48353,201101,-9999,2.49
48353,201102,-0.1,5.66
48353,201103,7,12.65
48353,201104,-1.96,0.53
48353,201105,1.39,2.61
48353,201106,-9999,1.87
48353,201107,-0.07,0
48353,201108,-9999,0
48353,201109,-0.56,0
48353,201110,0.26,2.1
48353,201111,-2.71,1.12
48353,201112,-4.17,0.09
48353,201201,-9999,4.76
48353,201202,-9999,1.45
48353,201203,-9999,5.83
48353,201204,-9999,4.96
48353,201205,-9999,0
48353,201206,-9999,0.44
48353,201207,-9999,0
48353,201208,-9999,0.02
48353,201209,-9999,0.04
48353,201210,-9999,0.82
48353,201211,-9999,4.3
48353,201212,-9999,10.61
48353,201301,-4.87,1.41
48353,201302,-4.96,0.86
48353,201303,-3.84,1.72
48353,201304,-1.65,1.47
48353,201305,-1.12,0.27
48353,201306,-0.05,0.25
48353,201307,-0.03,0
48353,201308,-0.11,0
48353,201309,0.17,0.64
48353,201310,-1.11,0.79
48353,201311,-2.81,1.12
48353,201312,-4.8,0.99
48353,201401,-4.95,1.33
48353,201402,-0.09,5.73
48353,201403,-1.23,4.33
48353,201404,-0.65,2.47
48353,201405,-1.21,0.18
48353,201406,-0.26,0.04
48353,201407,-0.03,0
48353,201408,-0.11,0
48353,201409,0.2,0.67
48353,201410,-1.76,0.14
48353,201411,-0.56,3.38
48353,201412,0.5,6.29
48353,201501,-6.25,0.03
48353,201502,-2.02,3.8
48353,201503,-5.19,0.37
48353,201504,-1.11,2
48353,201505,-0.91,0.48
48353,201506,-0.3,0
48353,201507,-0.03,0
48353,201508,-0.11,0
48353,201509,-0.47,0
48353,201510,-0.21,1.69
48353,201511,1.12,5.07
48380,200001,-9999,15.33
48380,200002,7.93,15.21
48380,200003,-5.11,1.4
48380,200004,-1.35,2.34
48380,200005,-0.17,1.23
48380,200006,0.03,0.69
48380,200007,-0.12,0
48380,200008,-0.14,0
48380,200009,-0.08,0.78
48380,200010,1.7,3.71
48380,200011,-5.19,0.77
48380,200012,-5.05,0.85
48380,200101,-1.81,6.25
48380,200102,4.05,11.33
48380,200103,-9999,5.81
48380,200104,-9999,3.87
48380,200105,-1.4,0
48380,200106,-0.66,0
48380,200107,0.17,0.29
48380,200108,-0.14,0
48380,200109,-0.51,0.35
48380,200110,-0.19,1.82
48380,200111,2.05,8.01
48380,200112,-9999,12.05
48380,200201,-5.86,2.48
48380,200202,-9999,2.35
48380,200203,-2.92,4.34
48380,200204,-1.6,1.49
48380,200205,0.15,1.79
48380,200206,-0.7,0
48380,200207,-0.17,0
48380,200208,-0.09,0
48380,200209,-0.36,0.5
48380,200210,-2.17,0.03
48380,200211,7.13,11.52
48380,200212,-9999,9.84
48380,200301,-7.3,1.04
48380,200302,-4.39,3.63
48380,200303,-2.64,4.62
48380,200304,6.82,9.91
48380,200305,-9999,2.86
48380,200306,-0.7,0
48380,200307,0.04,0.21
48380,200308,1.23,1.32
48380,200309,-0.84,0.02
48380,200310,-2.17,0.03
48380,200311,-0.85,3.54
48380,200312,-9999,11.75
48380,200402,0.29,8.31
48380,200403,-5.71,1.55
48380,200404,-2.4,0.69
48380,200405,-1.35,0.29
48380,200406,0.17,0.87
48380,200407,-0.17,0
48380,200408,-0.09,0
48380,200409,-0.72,0.14
48380,200410,9.94,12.14
48380,200411,-2.95,1.44
48380,200412,-1.97,3.3
48380,200501,-9999,23.29
48380,200502,-0.31,7.71
48380,200503,1.95,9.21
48380,200504,-1.07,2.02
48380,200505,4.8,6.44
48380,200506,-0.7,0
48380,200507,-0.15,0.02
48380,200508,0.45,0.54
48380,200509,-0.05,0.81
48380,200510,-0.88,1.32
48380,200511,-3.3,1.09
48380,200512,7.51,12.78
48380,200601,0.89,9.23
48380,200602,-2.8,5.22
48380,200603,-9999,9.27
48380,200604,7.31,10.4
48380,200605,-0.54,1.1
48380,200606,-0.55,0.15
48380,200607,-0.17,0
48380,200608,-0.09,0
48380,200609,-0.86,0
48380,200610,-0.95,1.25
48380,200611,-2.8,1.59
48380,200612,-1.07,4.2
48380,200701,-7.2,1.14
48380,200702,-0.63,7.39
48380,200703,-6.52,0.74
48380,200704,-1.89,1.2
48380,200705,-1.43,0.21
48380,200706,-0.7,0
48380,200707,-0.17,0
48380,200708,0.2,0.29
48380,200709,-0.23,0.63
48380,200710,-9999,0.08
48380,200711,-3.78,0.61
48380,200712,-1.65,3.62
48380,200801,4.24,12.58
48380,200802,-1.55,6.47
48380,200803,-6.52,0.74
48380,200804,-3.08,0.01
48380,200805,0.04,1.68
48380,200806,-0.68,0.02
48380,200807,-0.17,0
48380,200808,-0.09,0
48380,200809,-0.84,0.02
48380,200810,-0.45,1.75
48380,200811,1.07,5.46
48380,200812,0.31,5.58
48380,200901,-3.08,5.26
48380,200902,-0.02,8
48380,200903,-2.09,5.17
48380,200904,-2.05,1.04
48380,200905,2.28,3.92
48380,200906,0.16,0.86
48380,200907,-0.12,0.05
48380,200908,0.47,0.56
48380,200909,-0.84,0.02
48380,200910,4.22,6.42
48380,200911,-3.98,0.41
48380,200912,1.56,6.83
48380,201001,-1.38,6.96
48380,201002,-1.31,6.71
48380,201003,-3.87,3.39
48380,201004,-9999,6.93
48380,201005,0.67,2.31
48380,201006,-0.7,0
48380,201007,-0.17,0
48380,201008,-0.09,0
48380,201009,-0.86,0
48380,201010,4.21,6.41
48380,201011,0.51,4.9
48380,201012,9,14.27
48380,201102,-9999,5.52
48380,201103,-9999,11.17
48380,201104,-9999,1.06
48380,201105,-9999,2.59
48380,201106,-9999,1.49
48380,201107,-0.17,0
48380,201108,0,0.09
48380,201109,-9999,0.41
48380,201110,0.01,2.21
48380,201111,-3.12,1.27
48380,201112,-5.27,0
48380,201201,-9999,4.43
48380,201202,-9999,1.34
48380,201203,-9999,5.05
48380,201204,-9999,2.17
48380,201205,-9999,0.06
48380,201206,-9999,0.4
48380,201207,-9999,0.07
48380,201208,-9999,0
48380,201209,-9999,0
48380,201210,-9999,1.83
48380,201211,-9999,4.86
48380,201212,-9999,11.26
48380,201301,-6.78,0.96
48380,201302,-6.98,0.83
48380,201303,-3.25,2.65
48380,201304,-1.9,1.22
48380,201305,-0.74,1.04
48380,201306,-0.54,0
48380,201307,0.45,0.51
48380,201308,-0.11,0.02
48380,201309,-0.7,0
48380,201310,-1.22,1.33
48380,201311,-3.25,1.31
48380,201312,-5.39,0.97
48380,201401,-5.84,1.9
48380,201402,-4.34,3.47
48380,201403,-2.49,3.41
48380,201404,-0.21,2.91
48380,201405,-1.21,0.56
48380,201406,-0.48,0.06
48380,201407,0.2,0.26
48380,201408,-0.04,0.09
48380,201409,0.48,1.18
48380,201410,-2.54,0
48380,201411,-2.66,1.9
48380,201412,0.91,7.27
48380,201501,-7.59,0.15
48380,201502,-4.73,3.08
48380,201503,-5.58,0.32
48380,201504,-0.15,2.97
48380,201505,-0.09,1.69
48380,201506,-0.53,0.01
48380,201507,2.54,2.61
48380,201508,-0.1,0.03
48380,201509,-0.32,0.38
48380,201510,0.85,3.4
48380,201511,-0.26,4.3
48406,200001,-9999,4.18
48406,200002,-9999,4.18
48406,200003,-9999,0.4
48406,200004,-9999,1.15
48406,200005,-9999,0.26
48406,200006,-9999,0.2
48406,200007,-9999,0
48406,200008,-9999,1.54
48406,200009,-9999,0.08
48406,200010,-9999,1.56
48406,200011,-9999,0.37
48406,200012,-9999,0
48406,200101,-9999,3.35
48406,200102,-9999,5.11
48406,200103,-9999,2.27
48406,200104,-9999,2.98
48406,200105,-9999,0.49
48406,200107,-9999,1.59
48406,200108,-9999,0.42
48406,200109,-9999,1.42
48406,200110,-9999,1.08
48406,200111,-9999,2.93
48406,200112,-9999,3.4
48406,200201,-1.57,1.6
48406,200202,-2.87,0.46
48406,200203,-0.68,2.16
48406,200204,-0.27,1.06
48406,200205,-0.18,0.62
48406,200206,-0.11,0.42
48406,200207,-0.39,0.25
48406,200208,-0.39,0.15
48406,200209,-0.7,0.5
48406,200210,-0.67,0.2
48406,200212,2.85,5.09
48406,200301,-2.85,0.32
48406,200302,-1.37,1.96
48406,200303,-1.06,1.78
48406,200304,0.24,1.57
48406,200305,0.81,1.61
48406,200306,-0.46,0.07
48406,200307,0.81,1.45
48406,200308,0.27,0.81
48406,200309,-0.7,0.5
48406,200310,-0.56,0.31
48406,200311,0.74,2.55
48406,200312,-1.51,0.73
48406,200401,-1.71,1.46
48406,200402,-0.59,2.74
48406,200403,-2.84,0
48406,200405,-0.8,0
48406,200406,-0.53,0
48406,200904,-0.93,0.4
48406,200905,-0.3,0.5
48406,200906,1.07,1.6
48406,200907,-0.54,0.1
48406,200909,-1.1,0.1
48407,201407,-9999,0.02
48407,201408,-9999,0.41
48407,201409,-9999,0
48407,201410,-9999,0
48407,201411,-9999,0.26
48407,201412,-9999,2.75
48407,201501,-9999,1.6
48407,201502,-9999,1.29
48407,201503,-9999,0.14
48407,201504,-9999,0.24
48407,201505,-9999,0.42
48407,201506,-9999,0.06
48407,201507,-9999,0.2
48407,201508,-9999,0
48407,201509,-9999,0
48407,201510,-9999,1.44
48407,201511,-9999,0.52
48490,200001,6.57,19.56
48490,200002,6.72,17.18
48490,200003,-6.96,2.97
48490,200004,-0.3,4.02
48490,200005,-0.18,1.66
48490,200006,0.9,1.35
48490,200007,-0.18,0
48490,200008,-0.65,0
48490,200009,-0.61,0.76
48490,200010,1.98,6.89
48490,200011,-7.36,3.94
48490,200012,-8.94,3.64
48490,200101,-7.16,5.83
48490,200102,-0.78,9.68
48490,200103,-4.39,5.54
48490,200104,-2.25,2.07
48490,200105,-1.57,0.27
48490,200106,1.16,1.61
48490,200107,-0.18,0
48490,200108,-0.4,0.25
48490,200109,-1.37,0
48490,200110,-3.38,1.53
48490,200111,6.55,17.85
48490,200112,4.97,17.55
48490,200201,-2.25,11.45
48490,200202,-2.2,10.1
48490,200203,-5.67,4.97
48490,200204,-2.61,2.1
48490,200205,-0.31,2.07
48490,200208,-0.44,0
48490,200211,-4.09,5.88
48490,200212,24.07,35.53
48490,200301,-4.44,9.26
48490,200302,-5.31,6.99
48490,200303,-5.79,4.85
48490,200304,12.28,16.99
48490,200306,-0.68,0
48490,200309,-1.3,0
48490,200310,-4.25,0.19
48490,200312,9.13,20.59
48490,200401,-3.4,10.3
48490,200402,5.03,17.33
48490,200403,-6.97,3.67
48490,200404,-1.5,3.21
48490,200408,-0.44,0
48490,200409,-0.85,0.45
48490,200410,-0.98,3.46
48490,200411,-8.25,1.72
48490,200412,-5.62,5.84
48490,200502,-7.69,4.61
48490,200503,1.03,11.67
48490,200504,1.8,6.51
48490,200505,4.86,7.24
48490,200506,2.09,2.77
48490,200507,-0.17,0.03
48490,200508,-0.44,0
48490,200509,-1.3,0
48490,200510,-2.19,2.25
48490,200601,5.19,18.89
48490,200602,-2.51,9.79
48490,200603,6.42,17.06
48490,200604,3.59,8.3
48490,200605,-1.9,0.48
48490,200606,-0.68,0
48490,200607,-0.2,0
48490,200608,-0.44,0
48490,200609,-1.3,0
48490,200610,-3.79,0.65
48490,200611,0.95,10.92
48490,200612,3.08,14.54
48490,200701,-9.97,3.73
48490,200702,0.51,12.81
48490,200703,-8.52,2.12
48490,200704,0.15,4.86
48490,200705,-0.81,1.57
48490,200706,-0.68,0
48490,200707,-9999,0
48490,200708,-0.44,0
48490,200709,-0.43,0.87
48490,200711,-8.09,1.88
48490,200712,-0.42,11.04
48490,200801,0.96,14.66
48490,200802,-1.02,11.28
48490,200810,-1.33,3.11
48490,200811,-3.9,6.07
48490,200812,0.48,11.94
48490,200901,-11.56,2.14
48490,200902,-6.07,6.23
48490,200903,-0.43,10.21
48490,200904,-3.46,1.25
48490,200905,3.46,5.84
48490,200906,-0.63,0.05
48490,200907,-0.2,0
48490,200908,-0.44,0
48490,200909,-0.78,0.52
48490,200910,-0.1,4.34
48490,200911,-9.03,0.94
48490,200912,-8.47,2.99
48490,201001,4.89,18.59
48490,201002,-12.3,0
48490,201003,-1.46,9.18
48490,201004,6.61,11.32
48490,201005,2.35,4.73
48490,201006,1.67,2.35
48490,201009,-0.52,0.78
48490,201010,6.05,10.49
48490,201011,-3.94,6.03
48490,201012,6.74,18.2
48558,200001,0.88,3.72
48558,200002,3.1,5.07
48558,200003,-1.41,0.76
48558,200004,0.14,1.22
48558,200005,0.42,0.68
48558,200006,-0.05,0.03
48558,200007,-0.06,0
48558,200008,-0.07,0
48558,200009,-0.27,0.08
48558,200010,1.89,2.68
48558,200011,-1.97,0.2
48558,200012,-1.71,0.4
48558,200101,0,2.84
48558,200102,0.36,2.33
48558,200103,-0.65,1.52
48558,200104,0.05,1.13
48558,200105,-0.26,0
48558,200106,-0.02,0.06
48558,200107,-0.06,0
48558,200108,-0.07,0
48558,200109,-0.1,0.25
48558,200110,-0.51,0.28
48558,200111,-0.19,1.98
48558,200112,2.88,4.99
48558,200201,-1.08,1.63
48558,200202,-1.8,0.66
48558,200203,-0.5,1.78
48558,200204,-0.82,0.14
48558,200205,-0.1,0.4
48558,200206,-0.09,0
48558,200207,-0.05,0
48558,200208,-0.05,0
48558,200209,-0.33,0
48558,200210,-0.82,0
48558,200211,0.71,2.48
48558,200212,3.18,5
48558,200301,-2.19,0.52
48558,200302,-1.46,1
48558,200303,-1.17,1.11
48558,200304,0.69,1.65
48558,200305,-0.15,0.35
48558,200306,-0.09,0
48558,200307,-0.05,0
48558,200308,0.01,0.06
48558,200309,-0.33,0
48558,200310,-0.8,0.02
48558,200311,-0.29,1.48
48558,200312,1.27,3.09
48558,200401,-0.97,1.74
48558,200402,1.21,3.67
48558,200403,-1.6,0.68
48558,200404,-0.73,0.23
48558,200405,-0.31,0.19
48558,200406,-0.09,0
48558,200407,-0.05,0
48558,200408,-0.05,0
48558,200409,-0.31,0.02
48558,200410,1.59,2.41
48558,200411,0.12,1.89
48558,200412,1.31,3.13
48558,200501,0.28,2.99
48558,200502,0,2.46
48558,200503,0.92,3.2
48558,200504,0.52,1.48
48558,200505,0.1,0.6
48558,200506,0.11,0.2
48558,200507,-0.05,0
48558,200508,-0.05,0
48558,200509,-0.03,0.3
48558,200510,-0.76,0.06
48558,200511,-1.49,0.28
48558,200512,2.33,4.15
48558,200601,0.59,3.3
48558,200602,-1.3,1.16
48558,200603,1.55,3.83
48558,200604,1.69,2.65
48558,200605,0.43,0.93
48558,200606,-0.09,0
48558,200607,-0.04,0.01
48558,200608,-0.05,0
48558,200609,-0.33,0
48558,200610,-0.47,0.35
48558,200611,-0.69,1.08
48558,200612,-0.22,1.6
48558,200701,-2.21,0.5
48558,200702,0.35,2.81
48558,200703,-1.97,0.31
48558,200704,0.24,1.2
48558,200705,-0.46,0.04
48558,200706,-0.09,0
48558,200707,-0.02,0.03
48558,200708,-0.05,0
48558,200709,-0.2,0.13
48558,200710,-0.03,0.79
48558,200711,-1.12,0.65
48558,200712,-0.19,1.63
48558,200801,2.54,5.25
48558,200802,-1.09,1.37
48558,200803,-2.23,0.05
48558,200804,-0.95,0.01
48558,200805,-0.48,0.02
48558,200806,-0.09,0
48558,200807,-0.05,0
48558,200808,-0.05,0
48558,200809,-0.33,0
48558,200810,-0.58,0.24
48558,200811,-0.61,1.16
48558,200812,-0.63,1.19
48558,200901,-0.67,2.04
48558,200902,0.22,2.68
48558,200903,-1.12,1.16
48558,200904,-0.59,0.37
48558,200905,-0.13,0.37
48558,200906,0,0.09
48558,200907,-0.05,0
48558,200908,-0.05,0
48558,200909,-0.05,0.28
48558,200910,0.67,1.49
48558,200911,-1.65,0.12
48558,200912,0.06,1.88
48558,201001,0.65,3.36
48558,201002,0.27,2.73
48558,201003,-0.57,1.71
48558,201004,1.52,2.48
48558,201005,-0.13,0.37
48558,201006,-0.09,0
48558,201007,-0.05,0
48558,201008,-0.05,0
48558,201009,-0.33,0
48558,201010,0.61,1.43
48558,201011,0.61,2.38
48558,201012,2.42,4.24
48558,201101,-1.95,0.76
48558,201102,-0.08,2.38
48558,201103,0.87,3.15
48558,201104,-0.76,0.2
48558,201105,0.28,0.78
48558,201106,1.1,1.19
48558,201107,-0.05,0
48558,201108,-0.05,0
48558,201109,-9999,0
48558,201110,-0.09,0.73
48558,201111,-1.02,0.75
48558,201112,-1.67,0.15
48558,201201,-9999,1.48
48558,201202,-9999,0.6
48558,201203,-9999,2.23
48558,201204,-9999,2.02
48558,201205,-9999,0.05
48558,201206,-9999,0.05
48558,201207,-9999,0
48558,201208,-9999,0
48558,201209,-9999,0
48558,201210,-9999,0.26
48558,201211,-9999,2.54
48558,201212,-9999,4.3
48558,201301,-1.48,1.26
48558,201302,-2.33,0.21
48558,201303,-1.27,0.89
48558,201304,-0.56,0.41
48558,201305,-0.5,0.03
48558,201306,0,0.08
48558,201307,0,0
48558,201308,-0.01,0
48558,201309,-0.01,0.28
48558,201310,-0.82,0
48558,201311,-0.6,1.09
48558,201312,-1.88,0.34
48558,201401,-2.52,0.21
48558,201402,0.33,2.87
48558,201403,-0.27,1.89
48558,201404,-0.16,0.82
48558,201405,-9999,0
48558,201406,-0.07,0.01
48558,201407,0,0
48558,201408,-0.01,0
48558,201409,0.3,0.59
48558,201410,-0.37,0.45
48558,201411,-0.39,1.3
48558,201412,3.87,6.09
48558,201501,-2.72,0.02
48558,201502,-1.1,1.44
48558,201503,-1.99,0.17
48558,201504,0.14,1.12
48558,201505,-0.52,0.01
48558,201506,-0.01,0.07
48558,201507,0.01,0.01
48558,201508,0,0.01
48558,201509,-0.27,0.02
48558,201510,-0.63,0.19
48558,201511,0.22,1.91
48559,200001,-9999,3.86
48559,200002,-9999,4.96
48559,200003,-9999,0.51
48559,200004,-9999,1.31
48559,200005,-9999,0.65
48559,200006,-9999,0.06
48559,200007,-9999,0
48559,200008,-9999,0
48559,200009,-9999,0.05
48559,200010,-9999,0.67
48559,200011,-9999,1.5
48559,200012,-9999,0.18
48559,200101,-9999,1.88
48559,200102,-9999,2.34
48559,200103,-9999,1.32
48559,200104,-9999,0.54
48559,200105,-9999,0
48559,200106,-9999,0.12
48559,200107,-9999,0
48559,200108,-9999,0
48559,200109,-9999,0.02
48559,200110,-9999,0.56
48559,200111,-9999,0.99
48559,200112,-9999,2.74
48560,200001,3.3,6.22
48560,200002,5.9,8.34
48560,200003,-1.2,1.17
48560,200004,0.08,1.32
48560,200005,0.44,0.73
48560,200006,-0.07,0.04
48560,200007,-0.05,0
48560,200008,-0.02,0.04
48560,200009,-0.31,0.06
48560,200010,1.94,2.79
48560,200011,-1.86,0.39
48560,200012,-2.17,0.2
48560,200101,0.41,3.33
48560,200102,0.2,2.64
48560,200103,-0.43,1.94
48560,200104,0.75,1.99
48560,200105,-0.29,0
48560,200106,-0.03,0.08
48560,200108,-0.06,0
48560,200109,-0.13,0.24
48560,200110,-0.41,0.44
48560,200111,0.66,2.91
48560,200112,4.23,6.6
48560,200201,-1.72,1.62
48560,200202,-2.26,0.86
48560,200203,0.26,2.92
48560,200204,-1.07,0.1
48560,200206,-0.1,0
48560,200207,-0.05,0
48560,200208,-0.05,0
48560,200209,-0.34,0
48560,200210,-0.97,0
48560,200211,0.57,2.58
48560,200212,5.26,7.52
48560,200301,-3.02,0.32
48560,200302,-1.86,1.26
48560,200303,0.12,2.78
48560,200304,4.56,5.73
48560,200305,-0.14,0.39
48560,200306,-0.1,0
48560,200307,-0.05,0
48560,200308,0.25,0.3
48560,200309,-0.34,0
48560,200310,-0.97,0
48560,200311,0.22,2.23
48560,200312,2.51,4.77
48560,200401,-0.14,3.2
48560,200402,1.35,4.47
48560,200403,-2.22,0.44
48560,200404,-0.64,0.53
48560,200405,-0.3,0.23
48560,200406,-0.1,0
48560,200407,-0.05,0
48560,200408,-0.05,0
48560,200409,-0.14,0.2
48560,200410,2.06,3.03
48560,200411,0.68,2.69
48560,200412,1.48,3.74
48560,200501,0.38,3.72
48560,200502,-0.62,2.5
48560,200503,0.28,2.94
48560,200504,0.58,1.75
48560,200505,0.41,0.94
48560,200506,0.16,0.26
48560,200507,-0.05,0
48560,200508,-0.05,0
48560,200509,-0.22,0.12
48560,200510,-0.56,0.41
48560,200511,-1.31,0.7
48560,200512,5.66,7.92
48560,200601,0.27,3.61
48560,200602,-1.97,1.15
48560,200603,-9999,4.68
48560,200604,2.3,3.47
48560,200605,0.23,0.76
48560,200606,-0.1,0
48560,200607,-0.05,0
48560,200608,-0.05,0
48560,200609,-0.34,0
48560,200610,-0.65,0.32
48560,200611,-0.4,1.61
48560,200612,-0.01,2.25
48560,200701,-2.89,0.45
48560,200702,-0.21,2.91
48560,200703,-2.12,0.54
48560,200704,-9999,0.86
48560,200705,-0.43,0.1
48560,200706,-0.1,0
48560,200707,-0.03,0.02
48560,200708,-0.05,0
48560,200709,-0.21,0.13
48560,200710,-0.28,0.69
48560,200711,-1.21,0.8
48560,200801,3.74,7.08
